storm_id,season,name,timestamp_utc,nature,latitude,longitude,wmo_wind_kt,wmo_pressure_mb,wmo_agency,track_type,distance_to_land_km,landfall_next3h_km,storm_speed_kt,storm_direction_deg,wmo_wind_kmh,landfall_window_flag,on_land_flag,relevance,storm_max_wind_kt,storm_min_pressure_mb,odisha_role
1982120N11083,1982,UNNAMED,1982-04-30 02:00:00,DS,11.4,82.7,,, ,main,298,284.0,7.0,330.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 03:00:00,DS,11.5,82.6,,, ,main,284,262.0,7.0,330.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 06:00:00,DS,11.8,82.4,,, ,main,251,232.0,7.0,330.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 09:00:00,DS,12.1,82.3,,, ,main,232,206.0,7.0,335.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 12:00:00,DS,12.5,82.1,,, ,main,206,206.0,7.0,345.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 14:00:00,TS,12.7,82.1,,, ,main,206,202.0,7.0,350.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 15:00:00,TS,12.8,82.1,,, ,main,202,195.0,8.0,0.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 18:00:00,TS,13.2,82.1,,, ,main,195,194.0,8.0,0.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-04-30 21:00:00,TS,13.7,82.1,,, ,main,194,194.0,9.0,0.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 00:00:00,TS,14.1,82.1,,, ,main,197,197.0,8.0,10.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 02:00:00,TS,14.3,82.2,,, ,main,209,201.0,7.0,25.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 03:00:00,TS,14.4,82.3,25.0,,newdelhi,main,209,201.0,6.0,30.0,46.300000000000004,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 06:00:00,TS,14.7,82.4,30.0,,newdelhi,main,193,173.0,5.0,20.0,55.56,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 09:00:00,TS,14.9,82.4,,, ,main,173,153.0,4.0,5.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 12:00:00,TS,15.1,82.5,35.0,,newdelhi,main,159,148.0,5.0,20.0,64.82000000000001,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 14:00:00,TS,15.2,82.6,,, ,main,153,144.0,6.0,35.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 15:00:00,TS,15.3,82.6,,, ,main,144,128.0,7.0,45.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 18:00:00,TS,15.6,82.9,40.0,,newdelhi,main,128,123.0,7.0,45.0,74.08,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-01 21:00:00,TS,15.8,83.1,,, ,main,123,123.0,7.0,45.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 00:00:00,TS,16.1,83.4,45.0,,newdelhi,main,130,130.0,8.0,50.0,83.34,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 02:00:00,TS,16.3,83.6,,, ,main,139,139.0,9.0,50.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 03:00:00,TS,16.3,83.8,45.0,,newdelhi,main,158,148.0,8.0,70.0,83.34,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 06:00:00,TS,16.4,84.1,50.0,,newdelhi,main,164,162.0,7.0,75.0,92.60000000000001,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 09:00:00,TS,16.5,84.5,,, ,main,185,185.0,7.0,75.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 12:00:00,TS,16.6,84.8,55.0,,newdelhi,main,200,198.0,7.0,65.0,101.86,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 14:00:00,TS,16.8,85.0,,, ,main,193,193.0,7.0,60.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 15:00:00,TS,16.8,85.1,,, ,main,198,195.0,7.0,60.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 18:00:00,TS,17.0,85.5,55.0,,newdelhi,main,207,207.0,8.0,70.0,101.86,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-02 21:00:00,TS,17.1,85.9,,, ,main,230,230.0,8.0,80.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 00:00:00,TS,17.1,86.3,60.0,,newdelhi,main,261,261.0,9.0,85.0,111.12,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 02:00:00,TS,17.1,86.6,,, ,main,284,284.0,9.0,85.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 03:00:00,TS,17.2,86.8,65.0,,newdelhi,main,293,293.0,12.0,75.0,120.38000000000001,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 06:00:00,TS,17.4,87.4,80.0,,newdelhi,main,309,309.0,12.0,75.0,148.16,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 09:00:00,TS,17.4,88.0,,, ,main,336,336.0,10.0,85.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 12:00:00,TS,17.4,88.5,90.0,,newdelhi,main,365,365.0,11.0,90.0,166.68,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 14:00:00,TS,17.4,88.9,,, ,main,392,392.0,12.0,90.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 15:00:00,TS,17.4,89.1,,, ,main,406,406.0,12.0,90.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 18:00:00,TS,17.5,89.8,105.0,,newdelhi,main,436,396.0,11.0,90.0,194.46,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-03 21:00:00,TS,17.5,90.3,,, ,main,396,340.0,11.0,85.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 00:00:00,TS,17.5,90.9,115.0,,newdelhi,main,340,303.0,11.0,90.0,212.98000000000002,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 02:00:00,TS,17.5,91.3,,, ,main,303,286.0,12.0,90.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 03:00:00,TS,17.5,91.6,115.0,,newdelhi,main,278,230.0,14.0,90.0,212.98000000000002,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 06:00:00,TS,17.5,92.3,115.0,,newdelhi,main,222,149.0,15.0,90.0,212.98000000000002,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 09:00:00,TS,17.5,93.2,,, ,main,140,57.0,17.0,90.0,,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 12:00:00,TS,17.4,94.0,115.0,,newdelhi,main,57,21.0,15.0,90.0,212.98000000000002,0,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 14:00:00,TS,17.4,94.5,,, ,main,10,0.0,13.0,90.0,,1,0,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 15:00:00,TS,17.4,94.7,,, ,main,0,0.0,12.0,90.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 18:00:00,TS,17.4,95.3,115.0,,newdelhi,main,0,0.0,13.0,85.0,212.98000000000002,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-04 21:00:00,TS,17.5,96.0,,, ,main,0,0.0,14.0,85.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 00:00:00,TS,17.6,96.8,,, ,main,0,0.0,13.0,80.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 02:00:00,TS,17.7,97.1,,, ,main,0,0.0,9.0,65.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 03:00:00,TS,17.8,97.2,30.0,,newdelhi,main,0,0.0,4.0,20.0,55.56,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 06:00:00,TS,17.9,97.2,,, ,main,0,0.0,3.0,25.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 09:00:00,TS,18.0,97.3,,, ,main,0,0.0,2.0,35.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 12:00:00,TS,18.1,97.4,,, ,main,0,0.0,2.0,15.0,,1,1,regional_comparator,115.0,,regional_comparator
1982120N11083,1982,UNNAMED,1982-05-05 14:00:00,DS,18.2,97.4,,, ,main,0,,2.0,20.0,,0,1,regional_comparator,115.0,,regional_comparator
1982150N13087,1982,UNNAMED,1982-05-30 02:00:00,DS,13.1,87.3,,, ,main,665,665.0,7.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 03:00:00,DS,13.1,87.4,,, ,main,673,673.0,7.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 06:00:00,DS,13.2,87.8,,, ,main,694,685.0,7.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 09:00:00,DS,13.3,88.1,,, ,main,704,695.0,6.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 12:00:00,DS,13.4,88.3,,, ,main,698,673.0,5.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 14:00:00,DS,13.5,88.5,,, ,main,673,664.0,5.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 15:00:00,DS,13.5,88.6,,, ,main,664,639.0,4.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 18:00:00,DS,13.6,88.8,,, ,main,639,630.0,4.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-30 21:00:00,DS,13.6,88.9,,, ,main,630,605.0,3.0,70.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 00:00:00,DS,13.7,89.1,,, ,main,605,591.0,4.0,60.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 02:00:00,DS,13.8,89.2,,, ,main,591,576.0,5.0,55.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 03:00:00,DS,13.9,89.3,,, ,main,576,537.0,7.0,50.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 06:00:00,DS,14.1,89.6,,, ,main,537,495.0,8.0,45.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 09:00:00,DS,14.4,89.9,,, ,main,495,453.0,9.0,50.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 12:00:00,MX,14.7,90.3,25.0,990.0,newdelhi,main,442,429.0,8.0,50.0,46.300000000000004,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 14:00:00,MX,14.8,90.4,,, ,main,429,415.0,7.0,50.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 15:00:00,MX,14.9,90.5,,, ,main,415,398.0,5.0,20.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 18:00:00,MX,15.1,90.5,30.0,988.0,newdelhi,main,409,403.0,5.0,345.0,55.56,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-05-31 21:00:00,MX,15.4,90.4,,, ,main,412,410.0,5.0,335.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 00:00:00,MX,15.6,90.3,35.0,986.0,newdelhi,main,419,417.0,6.0,340.0,64.82000000000001,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 02:00:00,MX,15.8,90.3,,, ,main,417,417.0,6.0,350.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 03:00:00,MX,15.9,90.2,40.0,984.0,newdelhi,main,427,427.0,6.0,355.0,74.08,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 06:00:00,MX,16.2,90.2,40.0,984.0,newdelhi,main,428,428.0,4.0,345.0,74.08,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 09:00:00,MX,16.3,90.1,,, ,main,439,439.0,3.0,320.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 12:00:00,MX,16.4,90.0,40.0,984.0,newdelhi,main,450,450.0,4.0,320.0,74.08,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 14:00:00,MX,16.6,89.9,,, ,main,463,463.0,5.0,330.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 15:00:00,MX,16.6,89.9,,, ,main,463,463.0,5.0,330.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 18:00:00,MX,16.9,89.7,40.0,984.0,newdelhi,main,484,475.0,4.0,320.0,74.08,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-01 21:00:00,MX,17.0,89.6,,, ,main,475,453.0,4.0,315.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 00:00:00,MX,17.1,89.4,40.0,984.0,newdelhi,main,453,437.0,5.0,330.0,74.08,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 02:00:00,TS,17.3,89.4,,, ,main,437,421.0,6.0,345.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 03:00:00,TS,17.4,89.3,45.0,982.0,newdelhi,main,421,406.0,3.0,330.0,83.34,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 06:00:00,TS,17.5,89.2,45.0,982.0,newdelhi,main,406,383.0,4.0,320.0,83.34,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 09:00:00,TS,17.7,89.1,,, ,main,383,352.0,5.0,320.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 12:00:00,TS,17.9,88.9,45.0,982.0,newdelhi,main,352,329.0,6.0,320.0,83.34,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 14:00:00,TS,18.1,88.7,,, ,main,321,321.0,5.0,315.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 15:00:00,TS,18.1,88.7,,, ,main,321,291.0,5.0,315.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 18:00:00,TS,18.3,88.5,50.0,979.0,newdelhi,main,291,268.0,5.0,330.0,92.60000000000001,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-02 21:00:00,TS,18.5,88.4,,, ,main,268,229.0,5.0,330.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 00:00:00,TS,18.8,88.2,55.0,976.0,newdelhi,main,229,207.0,6.0,310.0,101.86,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 02:00:00,TS,18.9,88.0,,, ,main,207,199.0,7.0,295.0,,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 03:00:00,TS,18.9,87.9,65.0,972.0,newdelhi,main,199,139.0,9.0,315.0,120.38000000000001,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 06:00:00,TS,19.3,87.5,80.0,960.0,newdelhi,main,139,109.0,8.0,320.0,148.16,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 09:00:00,TS,19.5,87.3,90.0,952.0,newdelhi,main,109,54.0,8.0,320.0,166.68,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 12:00:00,TS,19.9,86.9,90.0,952.0,newdelhi,main,49,11.0,11.0,320.0,166.68,0,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 14:00:00,TS,20.2,86.7,,, ,main,11,0.0,11.0,325.0,,1,0,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 15:00:00,TS,20.4,86.6,,, ,main,0,0.0,11.0,325.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 18:00:00,TS,20.9,86.3,90.0,952.0,newdelhi,main,0,0.0,11.0,325.0,166.68,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-03 21:00:00,TS,21.3,86.0,,, ,main,0,0.0,11.0,325.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 00:00:00,TS,21.7,85.6,65.0,970.0,newdelhi,main,0,0.0,11.0,325.0,120.38000000000001,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 02:00:00,TS,22.1,85.4,,, ,main,0,0.0,12.0,330.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 03:00:00,TS,22.2,85.3,45.0,982.0,newdelhi,main,0,0.0,11.0,325.0,83.34,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 06:00:00,TS,22.7,84.9,35.0,986.0,newdelhi,main,0,0.0,10.0,320.0,64.82000000000001,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 08:00:00,MX,22.8,84.7,,, ,main,0,0.0,8.0,285.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 09:00:00,TS,22.8,84.5,,, ,main,0,0.0,10.0,285.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 12:00:00,TS,23.0,84.0,30.0,988.0,newdelhi,main,0,0.0,14.0,305.0,55.56,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 15:00:00,TS,23.5,83.3,,, ,main,0,0.0,17.0,305.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 18:00:00,TS,24.0,82.5,30.0,988.0,newdelhi,main,0,0.0,18.0,295.0,55.56,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-04 21:00:00,TS,24.2,81.5,,, ,main,0,0.0,15.0,290.0,,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-05 00:00:00,TS,24.5,81.0,25.0,990.0,newdelhi,main,0,0.0,8.0,0.0,46.300000000000004,1,1,direct_odisha,90.0,952.0,direct_odisha
1982150N13087,1982,UNNAMED,1982-06-05 03:00:00,TS,25.0,81.5,20.0,991.0,newdelhi,main,0,,14.0,40.0,37.04,0,1,direct_odisha,90.0,952.0,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-10 12:00:00,TS,16.8,88.6,,, ,main,426,398.0,7.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-10 15:00:00,TS,17.1,88.6,,, ,main,398,371.0,6.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-10 18:00:00,TS,17.4,88.6,,, ,main,371,354.0,4.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-10 21:00:00,TS,17.6,88.6,,, ,main,354,346.0,3.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 00:00:00,TS,17.7,88.6,,, ,main,346,337.0,3.0,5.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 03:00:00,TS,17.9,88.6,,, ,main,329,321.0,3.0,5.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 06:00:00,TS,18.0,88.6,,, ,main,321,314.0,2.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 09:00:00,TS,18.1,88.6,,, ,main,314,306.0,2.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 12:00:00,TS,18.2,88.6,,, ,main,306,299.0,2.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 15:00:00,TS,18.3,88.6,,, ,main,299,291.0,2.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 18:00:00,TS,18.4,88.6,,, ,main,291,275.0,3.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-11 21:00:00,TS,18.6,88.6,,, ,main,275,267.0,3.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 00:00:00,TS,18.7,88.6,,, ,main,267,260.0,3.0,360.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 03:00:00,TS,18.8,88.6,,, ,main,260,246.0,3.0,0.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 06:00:00,TS,19.0,88.6,,, ,main,246,231.0,3.0,350.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 09:00:00,TS,19.1,88.5,,, ,main,231,224.0,2.0,340.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 12:00:00,TS,19.2,88.5,,, ,main,224,219.0,3.0,340.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 15:00:00,TS,19.3,88.5,,, ,main,219,198.0,3.0,345.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 18:00:00,TS,19.5,88.4,,, ,main,198,191.0,3.0,340.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-12 21:00:00,TS,19.6,88.4,,, ,main,191,183.0,2.0,315.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 00:00:00,TS,19.6,88.3,25.0,,newdelhi,main,183,160.0,3.0,300.0,46.300000000000004,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 03:00:00,TS,19.7,88.1,25.0,,newdelhi,main,160,129.0,5.0,310.0,46.300000000000004,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 06:00:00,TS,19.9,87.9,,, ,main,129,107.0,5.0,325.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 09:00:00,TS,20.1,87.8,,, ,main,107,94.0,4.0,340.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 12:00:00,TS,20.3,87.8,65.0,,newdelhi,main,94,80.0,3.0,340.0,120.38000000000001,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 15:00:00,TS,20.4,87.7,,, ,main,80,63.0,3.0,325.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 18:00:00,TS,20.6,87.6,,, ,main,63,41.0,4.0,315.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-13 21:00:00,TS,20.7,87.4,,, ,main,41,20.0,5.0,315.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 00:00:00,TS,20.9,87.2,,, ,main,23,10.0,6.0,310.0,,0,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 03:00:00,TS,21.1,86.9,55.0,,newdelhi,main,10,0.0,7.0,310.0,101.86,1,0,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 06:00:00,TS,21.3,86.6,,, ,main,0,0.0,8.0,305.0,,1,1,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 09:00:00,TS,21.6,86.3,,, ,main,0,0.0,7.0,305.0,,1,1,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 12:00:00,TS,21.7,86.0,35.0,,newdelhi,main,0,0.0,5.0,290.0,64.82000000000001,1,1,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 15:00:00,TS,21.7,85.8,,, ,main,0,0.0,4.0,290.0,,1,1,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 18:00:00,TS,21.9,85.6,,, ,main,0,0.0,5.0,315.0,,1,1,direct_odisha,65.0,,direct_odisha
1984285N17089,1984,UNNAMED,1984-10-14 21:00:00,TS,22.1,85.4,,, ,main,0,0.0,5.0,315.0,,1,1,direct_odisha,65.0,,direct_odisha
